date,По дням,Количество заказ-нарядов,Работ,Запчастей,Всего по заказ-наряду,temperature_mean,pressure_mean,humidity_mean,wind_speed_avg_mean,wind_speed_avg_max,solar_rad_sum,uv_max,pcp_sum
2021-06-27,2021-06-27,4.0,12501.0,27034.01,39535.01,25.34523809523809,744.9047619047619,63.535714285714285,1.0238095238095235,2.7,14458.5,9.0,0.0
2021-06-28,2021-06-28,12.0,92291.0,161440.85,253731.85,26.28717948717949,745.6282051282051,60.37179487179487,1.051282051282051,2.7,13207.5,9.0,0.0
2021-06-29,2021-06-29,12.0,112834.0,343385.06,456219.06,28.381395348837213,743.8837209302326,57.325581395348834,0.9860465116279068,2.7,13622.0,9.0,0.1
2021-06-30,2021-06-30,14.0,249581.0,102494.27,352075.27,28.34761904761905,740.9285714285714,59.05952380952381,1.188095238095238,2.7,14916.0,9.0,0.0
2021-07-01,2021-07-01,11.0,50102.0,93267.11,143369.11,25.0175,740.6625,71.25,1.035,2.2,11882.0,9.0,0.9
2021-07-02,2021-07-02,7.0,8685.0,17374.9,26059.9,22.629268292682926,739.8170731707318,75.84146341463415,1.0829268292682928,3.8,10243.5,9.0,0.1
2021-07-03,2021-07-03,7.0,81915.0,94989.58,176904.58,20.23333333333333,739.6888888888889,83.08888888888889,1.3133333333333337,2.7,12951.5,9.0,0.7000000000000001
2021-07-04,2021-07-04,2.0,45962.0,16470.36,62432.36,16.292105263157897,740.7894736842105,91.94736842105264,1.3526315789473686,3.6,1525.0,9.0,2.3000000000000003
2021-07-05,2021-07-05,12.0,92953.0,113102.83,206055.83,17.084615384615383,746.8974358974359,65.88461538461539,1.907692307692308,4.0,13695.0,9.0,0.0
2021-07-06,2021-07-06,10.0,130803.0,114142.2,244945.2,19.10909090909091,749.25,57.96590909090909,1.2068181818181818,2.7,13492.0,9.0,0.0
2021-07-07,2021-07-07,7.0,49613.0,2518.74,52131.74,21.02380952380953,751.5357142857143,57.54761904761905,1.0761904761904764,2.7,13672.5,9.0,0.0
2021-07-08,2021-07-08,7.0,25850.0,83670.81,109520.81,24.373809523809523,750.1904761904761,55.29761904761905,1.2238095238095237,3.1,9007.0,9.0,0.0
2021-07-09,2021-07-09,7.0,55050.0,92438.36,147488.36,24.960975609756098,747.4878048780488,57.40243902439025,0.926829268292683,2.2,10442.0,9.0,0.0
2021-07-10,2021-07-10,3.0,7950.0,219423.58666666667,7950.0,22.84,743.8125,67.625,1.1725,2.2,4674.5,9.0,0.6000000000000001
2021-07-11,2021-07-11,2.0,11100.0,346408.81333333335,11100.0,17.407894736842106,745.7631578947369,69.48684210526316,1.3842105263157896,2.7,12971.5,9.0,0.0
2021-07-12,2021-07-12,8.0,145672.0,473394.04,619066.04,17.684444444444445,748.0222222222222,73.47777777777777,1.1511111111111112,2.7,11880.5,9.0,0.7000000000000001
2021-07-13,2021-07-13,4.0,10500.0,238476.185,10500.0,20.41333333333333,746.3555555555556,62.977777777777774,1.1511111111111112,2.2,12819.0,9.0,0.0
2021-07-14,2021-07-14,14.0,110162.3,3558.33,113720.63,19.493333333333336,746.9555555555555,51.333333333333336,1.048888888888889,2.2,14939.5,9.0,0.0
2021-07-15,2021-07-15,12.0,42237.0,75122.63,117359.63,21.153488372093022,743.8720930232558,57.75581395348837,0.9302325581395348,1.3,7013.5,9.0,0.0
2021-07-16,2021-07-16,9.0,21250.0,62606.84,83856.84,21.22,741.2888888888889,70.84444444444445,0.98,2.2,5856.5,9.0,0.5
2021-07-17,2021-07-17,4.0,3901.0,20278.46,24179.46,21.70434782608696,741.1521739130435,69.95652173913044,1.0630434782608695,2.7,13348.0,9.0,0.0
2021-07-18,2021-07-18,7.0,131003.0,135223.74,266226.74,21.017391304347825,741.304347826087,74.92391304347827,1.1021739130434782,3.1,11133.0,9.0,0.3
2021-07-19,2021-07-19,10.0,80987.0,91505.4,172492.4,24.04186046511628,741.5581395348837,67.02325581395348,0.8604651162790697,2.2,13974.0,9.0,0.0
2021-07-20,2021-07-20,38.0,423739.0,1295051.65,1718790.65,21.889130434782608,738.5869565217391,79.94565217391305,0.9869565217391304,2.7,8920.0,9.0,2.9
2021-07-21,2021-07-21,7.0,48425.0,48170.83,96595.83,21.60232558139535,738.0,78.11627906976744,1.009302325581395,2.7,7589.0,9.0,1.1
2021-07-22,2021-07-22,13.0,57811.0,197751.25,255562.25,15.833333333333334,736.3095238095239,90.98809523809524,1.2238095238095237,3.1,1772.0,9.0,4.6
2021-07-23,2021-07-23,4.0,113887.0,45169.51,159056.51,16.80697674418605,738.0348837209302,77.06976744186046,0.872093023255814,1.8,12954.5,9.0,0.0
2021-07-24,2021-07-24,7.0,180350.0,189212.05,369562.05,15.53191489361702,740.3404255319149,79.97872340425532,1.1106382978723406,3.1,9760.5,9.0,0.6000000000000001
2021-07-25,2021-07-25,5.0,28660.0,69793.45,98453.45,14.786956521739132,749.0869565217391,66.08695652173913,1.0304347826086957,2.7,13549.0,8.0,0.0
2021-07-26,2021-07-26,11.0,68608.0,49259.33,117867.33,15.77906976744186,750.3023255813954,70.55813953488372,1.1511627906976745,3.1,6488.5,8.0,0.4
2021-07-27,2021-07-27,6.0,40850.0,171742.37,212592.37,15.024137931034485,746.3448275862069,74.46551724137932,0.9379310344827586,1.4,1709.5,7.0,0.5
2021-07-28,2021-07-28,59.0,319046.0,1240139.06,1559185.06,14.484444444444444,746.3111111111111,69.11111111111111,1.4333333333333331,3.6,10995.0,8.0,0.0
2021-07-29,2021-07-29,52.0,264606.0,2114771.98,2379377.98,18.69782608695652,742.9347826086956,63.391304347826086,1.108695652173913,2.7,4180.5,8.0,0.0
2021-07-30,2021-07-30,16.0,193453.0,592447.15,785900.15,21.11590909090909,738.5227272727273,70.9659090909091,1.4136363636363638,6.7,8144.5,8.0,0.0
2021-07-31,2021-07-31,11.0,69612.0,127650.94,197262.94,20.685714285714283,739.3452380952381,83.39285714285714,1.0238095238095235,1.8,7958.5,8.0,0.8
2021-08-01,2021-08-01,8.0,108340.0,97490.31,205830.31,21.971739130434784,742.4130434782609,72.3695652173913,1.2869565217391306,4.5,10732.0,8.0,0.0
2021-08-02,2021-08-02,17.0,67075.0,52590.53,119665.53,22.711111111111112,745.4333333333333,66.47777777777777,0.9555555555555556,2.2,4001.0,8.0,0.0
2021-08-03,2021-08-03,5.0,42580.0,40867.65,83447.65,27.387234042553192,744.2765957446809,53.659574468085104,1.0063829787234044,2.2,13785.0,8.0,0.0
2021-08-04,2021-08-04,14.0,93950.0,41147.89,135097.89,24.858695652173918,743.3478260869565,65.96739130434783,1.0065217391304349,2.7,2933.5,8.0,0.1
2021-08-05,2021-08-05,7.0,87800.0,68385.56,156185.56,20.027272727272727,744.5454545454545,80.36363636363636,1.181818181818182,3.1,12885.5,8.0,1.1
2021-08-06,2021-08-06,9.0,108700.0,175854.89,284554.89,19.054166666666667,748.0208333333334,64.60416666666667,1.16875,2.7,13666.0,8.0,0.0
2021-08-07,2021-08-07,5.0,58900.0,2887.9,61787.9,16.94090909090909,749.7954545454545,73.3409090909091,0.9954545454545456,1.8,7214.5,8.0,0.1
2021-08-08,2021-08-08,1.0,9800.0,75369.38,85169.38,17.914634146341463,751.6341463414634,65.98780487804878,0.953658536585366,2.2,12011.5,8.0,0.0
2021-08-09,2021-08-09,11.0,73700.0,62778.5,136478.5,19.29285714285714,751.8333333333334,67.5952380952381,0.8999999999999999,1.0,5703.0,8.0,0.0
2021-08-10,2021-08-10,15.0,168700.0,86622.06,255322.06,19.46818181818182,750.0909090909091,71.42045454545455,1.518181818181818,3.1,12661.0,8.0,0.0
2021-08-11,2021-08-11,11.0,64050.01,4938.0,68988.01,16.202222222222222,753.3777777777777,74.85555555555555,2.353333333333333,4.7,11981.0,8.0,0.0
2021-08-12,2021-08-12,34.0,164552.0,789577.6,954129.6,17.76888888888889,752.6888888888889,69.24444444444444,1.2866666666666668,2.7,11296.0,8.0,0.0
2021-08-13,2021-08-13,66.0,488388.0,1890662.71,2379050.71,21.111363636363635,750.3863636363636,55.55681818181818,1.15,2.2,12099.0,8.0,0.0
2021-08-14,2021-08-14,5.0,127480.0,5856.83,133336.83,20.25333333333333,748.8111111111111,67.62222222222222,1.106666666666667,2.2,3529.0,8.0,1.3
2021-08-15,2021-08-15,5.0,80550.0,102694.23,183244.23,19.97826086956522,750.2391304347826,73.20652173913044,0.908695652173913,1.3,9896.5,8.0,0.8
2021-08-16,2021-08-16,8.0,78500.0,100211.88,178711.88,22.96444444444445,748.4666666666667,60.8,1.0266666666666668,2.2,4840.0,8.0,0.0
2021-08-17,2021-08-17,9.0,62980.0,48843.62,111823.62,25.042222222222225,749.1333333333333,56.477777777777774,0.8888888888888888,1.3,4975.5,8.0,0.1
2021-08-18,2021-08-18,5.0,18900.0,379.94,19279.94,25.686046511627907,748.3720930232558,55.01162790697674,0.8651162790697675,1.0,10514.5,8.0,0.0
2021-08-19,2021-08-19,13.0,136905.0,155800.82,292705.82,25.517777777777777,746.9111111111112,57.94444444444444,0.9155555555555556,1.3,11290.5,8.0,0.0
2021-08-20,2021-08-20,7.0,74010.0,28824.66,102834.66,28.772916666666664,747.9375,48.625,1.1645833333333333,2.7,10348.0,7.0,0.0
2021-08-21,2021-08-21,5.0,42110.0,159.56,42269.56,28.504444444444445,747.8,38.855555555555554,1.0266666666666668,2.2,4276.0,7.0,0.1
2021-08-22,2021-08-22,4.0,21580.0,15922.01,37502.01,27.64444444444445,745.8333333333334,39.63333333333333,1.1444444444444444,2.7,7335.0,7.0,0.2
2021-08-23,2021-08-23,11.0,113945.0,69634.82,183579.82,23.55333333333333,746.9333333333333,61.73333333333333,0.9222222222222224,1.8,3479.0,7.0,0.4
2021-08-24,2021-08-24,9.0,154760.0,102789.26,257549.26,20.68139534883721,748.3372093023256,71.88372093023256,1.2767441860465116,3.6,2231.0,7.0,1.2000000000000002
2021-08-25,2021-08-25,14.0,101962.0,114925.94,216887.94,18.90909090909091,744.8409090909091,78.9659090909091,1.125,3.1,5666.5,7.0,0.4
2021-08-26,2021-08-26,80.0,593394.0,2478432.57,3071826.57,15.484782608695651,749.6739130434783,67.43478260869566,1.0260869565217392,2.2,6854.0,7.0,0.0
2021-08-27,2021-08-27,13.0,103201.0,145548.12,248749.12,12.514583333333334,752.5416666666666,74.45833333333333,1.6645833333333335,4.5,10654.0,7.0,0.0
2021-08-28,2021-08-28,6.0,40050.0,32008.91,72058.91,11.353191489361702,752.6595744680851,71.34042553191489,1.4659574468085108,3.1,10468.0,7.0,0.0
2021-08-29,2021-08-29,6.5,81135.0,53467.42999999999,134602.43,11.771739130434783,750.8260869565217,64.90217391304348,1.05,2.2,10276.5,7.0,0.0
2021-08-30,2021-08-30,7.0,122220.0,74925.95,197145.95,12.923913043478262,750.4130434782609,64.97826086956522,1.0065217391304346,2.2,5365.5,7.0,0.0
2021-08-31,2021-08-31,10.0,177555.0,349116.52,526671.52,8.457446808510639,749.3085106382979,88.12765957446808,1.2404255319148938,3.1,1086.0,7.0,5.4
2021-09-01,2021-09-01,11.0,45305.0,81399.53,126704.53,10.893478260869566,744.8913043478261,90.03260869565217,1.2913043478260868,2.7,6402.5,7.0,0.2
2021-09-02,2021-09-02,13.0,66390.0,6869.67,73259.67,17.433333333333334,736.5333333333333,73.11111111111111,1.02,2.7,1820.5,7.0,1.5
2021-09-03,2021-09-03,6.0,73750.0,15473.69,89223.69,13.39782608695652,732.2173913043479,95.71739130434784,1.1608695652173913,2.7,1010.0,7.0,5.7
2021-09-04,2021-09-04,2.0,3200.0,209.02,3409.02,10.45531914893617,732.5744680851063,88.53191489361703,1.0361702127659576,2.2,3435.0,7.0,3.8
2021-09-05,2021-09-05,3.0,46500.0,178398.93,224898.93,7.172340425531916,740.6063829787234,87.44680851063829,1.221276595744681,2.7,2498.5,7.0,1.8
2021-09-06,2021-09-06,16.0,162635.0,159702.85,322337.85,7.54,748.0,84.56666666666666,1.1111111111111112,2.7,6523.0,7.0,0.2
2021-09-07,2021-09-07,7.0,49650.0,2568.65,52218.65,6.615909090909091,748.9318181818181,83.05681818181819,1.0,3.1,5126.0,7.0,0.6000000000000001
2021-09-08,2021-09-08,4.0,28550.0,59672.37,88222.37,8.785106382978723,745.936170212766,89.19148936170212,0.902127659574468,1.8,2157.0,7.0,1.0
2021-09-09,2021-09-09,4.0,129170.0,236993.02,366163.02,10.937777777777775,738.8666666666667,93.5111111111111,1.1244444444444446,2.7,990.0,6.0,2.3000000000000003
2021-09-10,2021-09-10,13.0,87145.0,85231.77,172376.77,9.139130434782608,741.1413043478261,80.41304347826087,1.4217391304347828,3.1,6112.0,6.0,0.3
2021-09-11,2021-09-11,4.0,14940.0,13929.78,28869.78,7.477777777777778,747.1111111111111,77.28888888888889,1.1711111111111112,2.7,6285.5,6.0,0.0
2021-09-12,2021-09-12,4.0,74450.0,121558.44,196008.44,9.773333333333332,746.8888888888889,75.42222222222222,0.9733333333333332,2.2,5750.5,6.0,0.0
2021-09-13,2021-09-13,15.0,62350.0,112480.43,174830.43,10.889130434782608,743.8913043478261,82.73913043478261,0.9434782608695652,1.3,2536.5,6.0,0.0
2021-09-14,2021-09-14,9.0,149260.0,48696.19,197956.19,15.372340425531917,737.8297872340426,85.86170212765957,0.925531914893617,3.1,3736.5,6.0,0.9
2021-09-15,2021-09-15,7.0,200242.0,36199.68,236441.68,9.23695652173913,736.5,80.19565217391305,1.2152173913043478,3.1,3923.5,6.0,0.0
2021-09-16,2021-09-16,44.0,194461.0,1458336.36,1652797.36,5.5088888888888885,739.3333333333334,91.55555555555556,1.586666666666667,2.7,1901.0,6.0,1.6
2021-09-17,2021-09-17,37.0,317926.0,1425398.69,1743324.69,6.195555555555556,743.0222222222222,90.64444444444445,1.348888888888889,2.7,1312.0,6.0,0.0
2021-09-18,2021-09-18,9.0,41800.0,56529.12,98329.12,4.768085106382979,746.1063829787234,88.09574468085107,1.202127659574468,2.7,2515.5,6.0,1.0
2021-09-19,2021-09-19,9.0,198150.0,295974.95,494124.95,3.2369565217391307,751.1304347826087,82.94565217391305,1.2608695652173914,3.6,3001.0,6.0,0.0
2021-09-20,2021-09-20,11.0,56580.0,2992.26,59572.26,4.171739130434783,756.1413043478261,77.56521739130434,1.0413043478260868,2.8,2475.0,6.0,0.0
2021-09-21,2021-09-21,9.0,76600.0,176636.61,253236.61,5.909090909090909,755.6136363636364,78.86363636363636,1.1181818181818182,2.7,2922.5,6.0,0.0
2021-09-22,2021-09-22,5.0,45070.0,98410.5,143480.5,5.016666666666667,753.2708333333334,82.70833333333333,1.19375,2.7,1400.0,6.0,0.0
2021-09-23,2021-09-23,21.0,258252.6,441100.24,699352.84,8.127083333333333,754.1458333333334,75.6875,0.91875,2.2,2101.0,6.0,0.0
2021-09-24,2021-09-24,28.0,199120.0,430905.29,630025.29,9.191304347826089,751.0652173913044,76.55434782608695,1.5260869565217392,3.1,1783.5,6.0,0.0
2021-09-25,2021-09-25,2.0,8700.0,3402.63,12102.63,8.467391304347826,745.4130434782609,82.95652173913044,1.223913043478261,2.2,1238.0,6.0,0.3
2021-09-26,2021-09-26,5.0,62580.0,4158.12,66738.12,9.37391304347826,742.5652173913044,84.73913043478261,1.091304347826087,2.2,1095.0,6.0,0.0
2021-09-27,2021-09-27,11.0,138020.0,101245.96,239265.96,5.9,748.1777777777778,79.27777777777777,2.671111111111111,4.9,1213.0,5.0,0.0
2021-09-28,2021-09-28,9.0,74740.0,33761.85,108501.85,4.759574468085106,755.0,70.94680851063829,2.012765957446809,3.6,2690.0,5.0,0.0
2021-09-29,2021-09-29,5.0,32490.0,137527.13,170017.13,4.731111111111111,756.4555555555555,70.34444444444445,1.346666666666667,3.5,5315.0,5.0,0.1
2021-09-30,2021-09-30,16.0,514072.4,337861.79,851934.19,5.411627906976744,755.7674418604652,83.47674418604652,1.3116279069767445,4.2,1104.0,5.0,0.1
2021-10-01,2021-10-01,4.0,34975.0,850.92,35825.92,7.548936170212766,755.7021276595744,90.95744680851064,0.8042553191489361,1.8,945.5,5.0,0.0
2021-10-02,2021-10-02,6.0,39750.0,63200.82,102950.82,7.654545454545455,756.9886363636364,90.70454545454544,0.8272727272727273,1.8,1003.0,5.0,0.0
2021-10-03,2021-10-03,2.0,35120.0,11356.14,46476.14,5.884444444444445,759.8222222222222,83.64444444444445,1.0,2.7,1951.5,5.0,0.0
2021-10-04,2021-10-04,12.0,162035.0,107877.56,269912.56,1.5066666666666666,765.2,74.14444444444445,0.948888888888889,1.8,5584.5,5.0,0.0
2021-10-05,2021-10-05,14.0,129480.0,151958.15,281438.15,1.7909090909090908,768.3409090909091,71.19318181818181,0.9340909090909092,1.3,2572.0,5.0,0.0
2021-10-06,2021-10-06,14.0,188325.0,98835.08,287160.08,2.85,767.4347826086956,77.18478260869566,0.8978260869565217,1.8,2822.0,5.0,0.0
2021-10-07,2021-10-07,13.0,129100.0,89300.39,218400.39,3.988636363636364,766.9659090909091,83.31818181818181,0.9636363636363636,1.3,5188.0,5.0,0.0
2021-10-08,2021-10-08,7.0,45770.0,8933.54,54703.54,4.751063829787234,763.063829787234,73.36170212765957,1.0468085106382978,2.2,5205.0,5.0,0.0
2021-10-09,2021-10-09,1.0,1500.0,5288.545,1500.0,5.3933333333333335,757.7555555555556,79.05555555555556,0.8622222222222221,1.3,1380.5,5.0,0.0
2021-10-10,2021-10-10,2.0,57600.0,1643.55,59243.55,7.004255319148936,755.936170212766,90.64893617021276,0.8787234042553191,1.3,720.5,5.0,0.0
2021-10-11,2021-10-11,11.0,87750.0,161226.97,248976.97,7.986363636363637,753.9318181818181,87.25,0.8704545454545454,1.0,3183.5,5.0,0.0
2021-10-12,2021-10-12,16.0,159975.0,113999.93,273974.93,8.332608695652175,754.7173913043479,84.04347826086956,0.9782608695652174,1.3,1012.0,5.0,0.0
2021-10-13,2021-10-13,9.0,45500.0,32218.45,77718.45,8.69090909090909,756.8409090909091,70.92045454545455,0.9431818181818182,1.8,852.0,5.0,0.0
2021-10-14,2021-10-14,25.0,334245.0,489601.46,823846.46,9.220454545454546,756.8181818181819,53.98863636363637,1.3454545454545457,2.7,3084.0,5.0,0.0
2021-10-15,2021-10-15,67.0,466269.0,2237136.24,2703405.24,9.39090909090909,748.9318181818181,60.28409090909091,1.7863636363636366,3.1,824.0,5.0,0.0
2021-10-16,2021-10-16,3.0,21900.0,1129354.175,21900.0,7.202222222222223,748.7666666666667,67.54444444444445,0.9866666666666666,2.7,3372.5,4.0,0.0
2021-10-17,2021-10-17,10.0,89040.0,21572.11,110612.11,7.242222222222222,746.6666666666666,69.61111111111111,0.9644444444444444,2.2,2492.0,4.0,0.0
2021-10-18,2021-10-18,12.0,349820.0,165579.73,515399.73,7.065116279069768,743.0232558139535,82.4186046511628,0.8418604651162791,1.3,683.0,4.0,0.0
2021-10-19,2021-10-19,8.0,75755.0,50859.25,126614.25,4.277777777777778,740.3111111111111,80.21111111111111,1.1955555555555557,3.1,895.5,4.0,0.0
2021-10-20,2021-10-20,9.0,40437.24,75403.51,115840.75,2.128571428571429,743.9761904761905,77.83333333333333,0.9071428571428573,1.8,1279.0,4.0,0.1
2021-10-21,2021-10-21,5.0,28675.0,32778.69,61453.69,0.4175,740.3625,87.975,1.2975,3.1,546.5,4.0,7.5
2021-10-22,2021-10-22,8.0,124642.0,47319.59,171961.59,7.380851063829787,733.4255319148937,93.9255319148936,1.0936170212765957,2.7,401.0,4.0,0.0
2021-10-23,2021-10-23,6.0,88000.0,225915.07,313915.07,7.95,738.3409090909091,75.79545454545455,1.2727272727272727,4.0,1758.0,4.0,0.0
2021-10-24,2021-10-24,5.0,65400.0,13081.65,78481.65,4.793023255813953,741.2325581395348,80.63953488372093,0.9023255813953488,1.8,1883.0,4.0,0.0
2021-10-25,2021-10-25,11.0,212990.0,182321.92,395311.92,1.051111111111111,746.3111111111111,88.83333333333333,1.1688888888888889,2.7,550.5,4.0,0.7
2021-10-26,2021-10-26,9.0,63335.0,55919.43,119254.43,-1.7311111111111113,749.6,91.02222222222224,0.84,1.3,350.5,4.0,13.0
2021-10-27,2021-10-27,10.0,150335.0,14279.8,164614.8,1.2608695652173914,746.054347826087,86.72826086956522,0.8326086956521739,1.3,564.0,4.0,0.0
2021-10-28,2021-10-28,44.0,277825.2,454995.29,732820.49,3.3190476190476192,740.5714285714286,91.76190476190476,0.9642857142857144,2.7,293.0,4.0,0.0
2021-10-29,2021-10-29,31.0,265634.0,925761.3,1191395.3,-2.35625,751.7083333333334,78.41666666666667,1.10625,3.1,2948.0,4.0,0.0
2021-10-30,2021-10-30,7.0,85085.0,97517.14,182602.14,2.6826086956521737,748.6195652173913,92.41304347826087,1.1521739130434785,2.2,307.0,4.0,13.5
2021-10-31,2021-10-31,5.0,238260.0,142330.68,238260.0,6.417948717948717,749.9230769230769,93.93589743589745,0.905128205128205,1.8,325.0,4.0,0.0
2021-11-01,2021-11-01,9.0,113630.0,187144.22,300774.22,5.532608695652174,748.5,92.3804347826087,0.8086956521739131,1.8,580.0,4.0,0.0
2021-11-02,2021-11-02,4.0,21430.0,462.61,21892.61,-0.7529411764705882,757.2941176470588,88.95588235294117,1.5176470588235291,3.1,628.0,3.0,0.0
2021-11-03,2021-11-03,12.0,145400.0,76945.21,222345.21,-2.368181818181818,763.3863636363636,76.5909090909091,1.0295454545454543,1.8,2691.0,4.0,0.0
2021-11-04,2021-11-04,5.0,32150.0,18079.2,50229.2,0.1,762.125,59.775,1.4875,2.7,1659.5,4.0,2.8000000000000003
2021-11-05,2021-11-05,6.0,110385.0,282547.47,392932.47,0.911904761904762,758.3571428571429,74.39285714285714,1.3404761904761906,2.7,1005.0,4.0,1.4
2021-11-06,2021-11-06,3.0,25400.0,163.2,25563.2,2.1911111111111112,748.9,86.83333333333333,1.9111111111111112,3.6,335.5,4.0,0.5
2021-11-07,2021-11-07,9.0,98150.0,77721.06,175871.06,2.828888888888889,740.4888888888889,95.75555555555556,1.5155555555555555,3.6,221.5,4.0,0.0
2021-11-08,2021-11-08,3.0,34650.0,57622.76,92272.76,2.1545454545454543,744.6136363636364,91.6590909090909,1.7181818181818185,3.1,326.0,4.0,0.0
2021-11-09,2021-11-09,13.0,188235.0,178068.73,366303.73,4.060869565217391,737.9130434782609,93.5108695652174,1.258695652173913,2.3,411.0,4.0,1.0
2021-11-10,2021-11-10,22.0,307000.0,286693.79,593693.79,-4.442553191489362,750.2340425531914,80.97872340425532,1.702127659574468,3.6,981.0,3.0,21.7
2021-11-11,2021-11-11,45.0,320691.0,1007922.12,1328613.12,-4.609090909090909,750.5681818181819,81.38636363636364,1.3431818181818185,2.7,546.0,3.0,12.2
2021-11-12,2021-11-12,46.0,287725.0,1313464.33,1601189.33,-0.0782608695652173,742.304347826087,92.3586956521739,0.7804347826086956,1.3,218.0,3.0,2.2
2021-11-13,2021-11-13,5.0,94350.0,8899.33,103249.33,-1.017073170731707,740.439024390244,90.46341463414636,0.8951219512195122,1.8,202.0,3.0,3.2
2021-11-14,2021-11-14,5.0,21400.0,28888.72,50288.72,-5.583720930232558,750.2790697674419,78.54651162790698,1.4348837209302323,3.1,1853.0,3.0,0.8
2021-11-15,2021-11-15,4.0,103600.0,8278.9,111878.9,-8.54888888888889,753.4666666666667,85.25555555555556,0.92,1.3,864.5,3.0,0.0
2021-11-16,2021-11-16,8.0,89680.0,57975.81,147655.81,-6.555555555555555,749.3777777777777,86.88888888888889,1.117777777777778,2.2,347.0,3.0,6.2
2021-11-17,2021-11-17,6.0,120170.0,4203.3,124373.3,-4.322727272727272,746.0795454545455,87.30681818181819,1.1318181818181818,2.7,1032.0,3.0,0.7
2021-11-18,2021-11-18,11.0,70465.0,8778.19,79243.19,-9.716666666666669,752.6666666666666,89.79761904761905,0.9071428571428573,1.3,426.0,3.0,5.2
2021-11-19,2021-11-19,14.0,166095.0,155784.66,321879.66,-2.919047619047619,744.5714285714286,87.89285714285714,1.8190476190476192,3.1,308.0,3.0,5.5
2021-11-20,2021-11-20,6.0,79300.0,56263.14,135563.14,-2.4130434782608696,733.8260869565217,92.97826086956522,1.5326086956521738,3.6,158.5,3.0,39.0
2021-11-21,2021-11-21,2.0,12975.0,12360.56,25335.56,-2.3244444444444445,721.5222222222222,94.21111111111112,1.5333333333333334,3.1,134.0,3.0,42.7
2021-11-22,2021-11-22,7.0,48620.0,37609.97,86229.97,-3.0595744680851067,728.1489361702128,91.85106382978724,0.9595744680851064,2.2,307.0,3.0,15.0
2021-11-23,2021-11-23,12.0,200181.0,118147.87,318328.87,-5.411111111111111,737.0444444444445,87.63333333333334,1.4844444444444445,3.1,259.5,3.0,26.9
2021-11-24,2021-11-24,8.0,134015.0,99344.94,233359.94,-9.511363636363637,743.3181818181819,87.01136363636364,1.175,2.2,474.0,3.0,6.9
2021-11-25,2021-11-25,48.0,245377.5,1132642.94,1378020.44,-8.406521739130435,740.8913043478261,89.33695652173913,1.1021739130434782,2.7,275.0,3.0,19.2
2021-11-26,2021-11-26,60.0,639770.0,1531539.66,2171309.66,-2.597872340425532,745.8510638297872,85.70212765957447,1.348936170212766,2.7,249.0,3.0,2.4000000000000004
2021-11-27,2021-11-27,3.0,3300.0,785212.365,3300.0,-1.2000000000000002,748.5454545454545,86.86363636363636,1.4022727272727271,2.2,234.0,3.0,0.7
2021-11-28,2021-11-28,3.0,6720.0,38885.07,45605.07,-4.027659574468085,747.9787234042553,86.84042553191489,1.548936170212766,3.1,231.5,3.0,8.8
2021-11-29,2021-11-29,26.0,89694.0,282938.35,372632.35,-0.7069767441860466,747.3953488372093,95.65116279069768,0.9,1.8,121.0,3.0,0.0
2021-11-30,2021-11-30,15.0,322010.0,238797.36,560807.36,0.6760869565217391,735.7065217391304,91.3695652173913,2.734782608695652,4.5,182.0,3.0,6.199999999999999
2021-12-01,2021-12-01,15.0,93945.0,35612.22,129557.22,1.4204545454545454,728.8409090909091,94.8068181818182,1.3250000000000002,2.9,128.0,3.0,11.0
2021-12-02,2021-12-02,6.0,12180.0,6226.06,18406.06,-2.68,732.1111111111111,91.82222222222222,0.8377777777777778,1.3,181.0,3.0,9.8
2021-12-03,2021-12-03,7.0,35130.0,6380.74,41510.74,-3.8369565217391295,739.304347826087,88.6086956521739,0.7956521739130435,1.3,280.0,3.0,10.4
2021-12-04,2021-12-04,6.0,44355.0,1917.04,46272.04,0.7022222222222223,739.8888888888889,94.18888888888888,1.5,3.1,116.0,3.0,0.0
2021-12-05,2021-12-05,6.0,61750.0,1793.78,63543.78,-3.341025641025641,743.2051282051282,83.71794871794872,0.976923076923077,1.8,138.0,3.0,23.5
2021-12-06,2021-12-06,10.0,146280.0,117924.96,264204.96,-17.15714285714286,752.3333333333334,81.8452380952381,0.8904761904761904,1.8,554.5,3.0,0.0
2021-12-07,2021-12-07,14.0,179830.0,328268.82,508098.82,-19.384444444444444,761.2222222222222,82.9888888888889,0.9333333333333332,1.8,761.0,3.0,0.0
2021-12-08,2021-12-08,6.0,40250.0,867.97,41117.97,-9.324444444444444,758.0888888888888,86.3,1.791111111111111,3.6,171.5,3.0,19.3
2021-12-09,2021-12-09,39.0,292885.4,1048742.95,1341628.35,-3.127272727272727,754.5,89.5340909090909,1.3636363636363635,2.5,153.5,3.0,0.0
2021-12-10,2021-12-10,60.0,565771.0,1898004.59,2463775.59,-6.736363636363635,755.2386363636364,90.875,0.9477272727272728,1.8,1076.0,2.0,5.5
2021-12-11,2021-12-11,9.0,84450.0,33654.44,118104.44,-14.332608695652176,763.8586956521739,87.34782608695652,0.8173913043478261,1.3,1064.0,2.0,0.0
2021-12-12,2021-12-12,5.0,47600.0,80569.66,128169.66,-16.689473684210526,767.3684210526316,86.67105263157895,1.0,1.0,383.0,2.0,0.0
